"","ds","dep_var","trend","season","holiday","competitor_sales_b","events","tv_s","ooh_s","print_s","facebook_s","search_s","newsletter","intercept","depVarHat","solID","cluster","top_sol"
"3070",2017-08-28,2336431.66666667,803203.597976111,35074.7227297205,0,1068988.05037976,0,287725.404638881,43549.2635920234,198.47225315891,271.820879089906,11736.6075419786,30043.3320581926,0,2280791.27204892,"4_661_1",4,FALSE
"3071",2017-09-04,2002065,803195.532831148,116356.622814657,4915.19157439024,1018543.37965974,0,26056.2043849468,29339.3926812798,0.334843835221267,0.0770923198014035,12610.2227211107,17512.0145069417,0,2028528.97311037,"4_661_1",4,FALSE
"3072",2017-09-11,2027418.33333333,803187.467686185,159494.103920987,0,898220.065580102,0,84322.0660318053,103589.662827402,8664.01095566334,82.6943182155334,9082.00768003352,1674.65281680196,0,2068316.7318172,"4_661_1",4,FALSE
"3073",2017-09-18,1886570,803179.402541222,171293.822486726,0,959158.145213076,0,4079.42151292598,79146.5821115143,15.3700157779284,0.0234261059112343,12084.3826565949,4593.07011083935,0,2033550.22007478,"4_661_1",4,FALSE
"3074",2017-09-25,2529721.66666667,803171.337396259,183899.735935384,0,1130081.3687832,0,185696.519996855,106126.619930657,0.0259034090955719,3677.92702105098,18065.3982537468,13521.2517965007,0,2444240.18501707,"4_661_1",4,FALSE
"3075",2017-10-02,2357930,803163.272251296,213364.12351284,0,1189310.90697776,0,331351.479705279,98065.5294239713,4.36516855485392e-05,1.06538718390249,17245.8339056247,25276.5448580183,0,2677778.75606562,"4_661_1",4,FALSE
"3076",2017-10-09,3003391.66666667,803155.207106333,246227.907192215,80820.7360408089,1242484.4556914,0,178991.255691401,126956.580450303,125317.67387205,24664.859770385,20627.0588786252,11225.884574372,0,2860471.6192679,"4_661_1",4,FALSE
"3077",2017-10-16,2283685,803147.14196137,267750.544437111,0,1161555.95324847,0,11056.238946217,102340.347410932,766.017943716405,15908.6430438642,18723.2729339591,50969.8923416923,0,2432218.05226734,"4_661_1",4,FALSE
"3078",2017-10-23,2584721.66666667,803138.815919815,290442.246402277,0,1182749.70527037,0,61283.6777091519,93199.9428634339,1.2966120473438,20550.420593209,20285.4259750232,49951.6991897278,0,2521603.23053506,"4_661_1",4,FALSE
"3079",2017-10-30,2565400,803130.48987826,341018.776933236,0,1266904.36825161,0,5554.73044300333,69593.6639404069,0.002185029655917,26461.4639341083,23466.4809609875,6056.26742155329,0,2542186.2439482,"4_661_1",4,FALSE
"3080",2017-11-06,3407085,803122.163836704,418785.815089981,393889.594041481,1415677.5506745,0,11686.9906335903,124037.692806711,143484.360001437,10865.5505985531,31921.4027379309,16315.4177124233,0,3369786.53813331,"4_661_1",4,FALSE
"3081",2017-11-13,2803291.66666667,803113.837795149,479417.160377909,0,1426645.52054393,0,484.774194558777,99304.4540530367,1416.59693596973,54038.8085238939,85.6931660226198,13025.5583695114,0,2877532.40395998,"4_661_1",4,FALSE
"3082",2017-11-20,3303155,803105.511753594,471890.335988474,-74610.0689170769,1473396.48448767,0,76313.7138895353,104153.216300053,452.025452153729,9747.44020235738,0.177987034713917,11994.1338921432,0,2876442.97103594,"4_661_1",4,FALSE
"3083",2017-11-27,3103743.33333333,803097.185712038,392501.670344162,0,1522612.05452993,0,3625.49924447071,79677.4371712627,52420.3967281923,4146.92326504284,58919.0324145414,46227.4900889376,0,2963227.68949858,"4_661_1",4,FALSE
"3084",2017-12-04,2793875,803088.859670483,295327.056372829,0,1285525.39601364,0,20955.4277480841,95392.9277513651,126.735719765062,1448.12911247448,54227.3947168395,16339.7025899004,0,2572431.62969538,"4_661_1",4,FALSE
"3085",2017-12-11,2260396.66666667,802856.821268084,244207.48351454,0,1150440.21680873,0,885.337883116655,71573.7764310619,0.213727942570831,6398.11038002026,43371.4156800455,41426.7413275743,0,2361160.11702111,"4_661_1",4,FALSE
"3086",2017-12-18,2399176.66666667,802624.782865684,255157.745216143,0,1108211.00141301,0,106023.214975791,94779.951777956,0.000360168618568046,455.487793940202,45784.0571967593,64991.0700177867,0,2478027.31161724,"4_661_1",4,FALSE
"3087",2017-12-25,3827520,802392.744463284,287398.314419841,275436.754750499,1042145.31504432,0,258272.422942894,71018.3865804309,102836.228913643,47629.2325473861,35825.4356259013,110455.387619696,0,3033410.2229079,"4_661_1",4,FALSE
"3088",2018-01-01,3109461.66666667,802160.706060885,287788.228586198,211320.601838677,1050901.05618765,0,20767.1616935364,50581.5688625546,23884.5371850274,17594.7523938729,38469.8113613862,176345.880014177,0,2679814.30418397,"4_661_1",4,FALSE
"3089",2018-01-08,2228128.33333333,801928.667658486,239493.465438958,0,1121644.94982588,0,877.053706721315,42236.4913541968,46.6957994821438,28505.1966232249,39941.9315954103,189604.082407594,0,2464278.53440996,"4_661_1",4,FALSE
"3090",2018-01-15,2202593.33333333,801696.629256086,168590.013675493,-79748.9403009578,969920.705825314,0,35721.7087991806,28381.6007897056,106782.750120926,9.77921480846606,35237.0267327335,39107.5257998439,0,2105698.79991313,"4_661_1",4,FALSE
"3091",2018-01-22,1918293.33333333,801463.243762266,111242.253059051,0,905364.098899202,0,1555.11332484514,79017.064889516,136430.513109941,0.00276907241499175,29462.8534040576,8475.60886762464,0,2073010.75208558,"4_661_1",4,FALSE
"3092",2018-01-29,1862458.33333333,801229.858268445,80803.4651163964,0,872453.327066291,0,13572.8162632703,57231.4865917433,1087.25697869808,7.84040725464443e-07,27284.7009928174,5677.80075780632,0,1859340.71203625,"4_661_1",4,FALSE
"3093",2018-02-05,1975951.66666667,800996.472774625,63871.9293497807,0,986264.084986457,0,565.090155003053,39624.7982243,10525.7707701922,38.8288719296666,37305.4059758258,73768.7828439563,0,2012961.16395207,"4_661_1",4,FALSE
"3094",2018-02-12,1827318.33333333,800763.087280804,39222.9538882825,0,876705.618927269,0,1215.24004521584,78683.1454783589,18.8867372660384,0.0109967011396524,105.357848094698,26836.0026728001,0,1823550.30387479,"4_661_1",4,FALSE
"3095",2018-02-19,1656268.33333333,800529.701786984,-3892.88980288815,-4531.70686159165,821902.215617597,0,49.392437375237,56949.3720709724,19893.8207716854,3.11362820533904e-06,0.218861705842319,15940.1181812003,0,1706840.24306615,"4_661_1",4,FALSE
"3096",2018-02-26,1703790,800296.316293164,-60529.0161867568,0,779856.297866382,0,1691.26065326345,81611.433011079,61884.0958688733,8.81598929066169e-10,13549.2887949001,12829.648053577,0,1691189.32435448,"4_661_1",4,FALSE
"3097",2018-03-05,1488115,800062.930799343,-114516.769930851,0,756561.332663476,0,68.8029129190402,59437.0227943599,162.356797471438,2.49617687295828e-13,16831.4258174623,10615.4115057724,0,1529222.51335995,"4_661_1",4,FALSE
"3098",2018-03-12,1727330,799829.545283231,-147591.078487986,0,735612.79080161,0,66075.1452933388,92754.6727889344,134998.006293527,7.06772521569623e-17,15813.4629785106,3389.96101819089,0,1700882.50596936,"4_661_1",4,FALSE
"3099",2018-03-19,1208246.66666667,799596.159767119,-152113.183142401,0,615502.510673195,0,3068.441789504,69193.9289440223,1035.30360761931,2.00116987965633e-20,10781.3471827763,3790.56123716043,0,1350855.07005899,"4_661_1",4,FALSE
"3100",2018-03-26,1388960,799362.774251007,-141343.565194669,0,639163.308695698,0,8897.61788294403,91864.2346174546,3203.83232499152,5.66615249606761e-24,11828.0193151657,12520.7880439169,0,1425497.00993651,"4_661_1",4,FALSE
"3101",2018-04-02,2408331.66666667,799129.388734895,-144252.346918379,0,546537.305658472,0,367.061317458395,68396.874164078,5.50086852303148,1.60432577139362e-27,8773.21266105718,4735.92639127279,0,1283692.92287738,"4_661_1",4,FALSE
"3102",2018-04-09,1131721.66666667,798896.003218783,-181591.26130211,0,575103.374338752,0,14.8946030740689,60026.3397001455,0.00927019995146527,4.54252013609595e-31,10159.7833181008,39741.7602110773,0,1302350.90335802,"4_661_1",4,FALSE
"3103",2018-04-16,950015,798662.617702671,-243181.07742307,0,483026.196777864,0,0.603984223765417,41796.2431773863,1.56218748218713e-05,2269.80802641403,6803.88086198917,22206.5113038496,0,1111584.78442695,"4_661_1",4,FALSE
"3104",2018-04-23,801298.333333333,798429.230633036,-293460.314863477,0,397156.13013357,0,0.024491215713689,105325.974388927,2.63255335563563e-08,0.651743150344389,3270.37577191858,2164.89196324204,0,1012886.96426161,"4_661_1",4,FALSE
"3105",2018-04-30,779838.333333334,798195.843563402,-305719.949383609,0,388727.793351922,0,0.000993103720921811,80786.4499775607,4.43630309976684e-11,107274.404359991,2090.03018606875,1118.28357123042,0,1072472.85661967,"4_661_1",4,FALSE
"3106",2018-05-07,889546.666666667,797962.456493767,-290675.943820386,0,447938.87978692,0,4.02697427338109e-05,88156.1051614023,7.47593022221803e-14,88.6476700634236,5184.65818109046,78.9815312144314,0,1048733.78504434,"4_661_1",4,FALSE
"3107",2018-05-14,862850,797729.069424133,-285909.723361628,0,419670.021679961,0,1.63291320203334e-06,65110.5812273887,23448.5529946226,109319.868755847,11.1736515342241,4684.49813950368,0,1134064.04251299,"4_661_1",4,FALSE
"3108",2018-05-21,2601601.66666667,797495.682354498,-314925.809676792,0,469813.364491887,1463300.61211497,1.21360122543693,69237.5643162453,45.7097904784028,93.7682050506653,0.0231956913792813,8742.9759704556,0,2493805.10436371,"4_661_1",4,FALSE
"3109",2018-05-28,905008.333333334,797262.295284864,-361157.645189745,-22298.5040459646,450947.736545355,0,0.0492108949370251,49131.0650251937,7034.04603796658,333.752270169159,4077.90512441345,21379.1013282139,0,946709.801591361,"4_661_1",4,FALSE
"3110",2018-06-04,910551.666666667,797028.908215229,-387173.821448748,0,462898.071993711,0,0.0019954715911971,33467.7517338543,12.3559067120834,0.0946929517597887,5471.40166499118,24244.0650205873,0,935948.82977476,"4_661_1",4,FALSE
"3111",2018-06-11,923853.333333333,796795.482182239,-376829.093461017,0,440045.339044592,0,456.299910831023,22108.5099442941,13519.441977535,2.68115676618576e-05,5120.91687876097,4869.55983631923,0,906086.456340366,"4_661_1",4,FALSE
"3112",2018-06-18,982420,796562.05614925,-350374.968396652,0,497638.770394015,0,18.5188981118073,53024.5389905867,24.7136976583879,7.59148099319634e-09,7709.48224136677,12632.6838175029,0,1017235.79579185,"4_661_1",4,FALSE
"3113",2018-06-25,1056811.66666667,796328.63011626,-334961.14905202,0,513773.232938714,0,0.750956574906502,36402.1582749356,59553.3176047413,10352.6509845766,7172.44313225164,9543.25025871586,0,1098165.28521475,"4_661_1",4,FALSE
"3114",2018-07-02,932326.666666667,796095.20408327,-327789.666362085,55515.442639303,433066.151610438,0,2200.015955969,106688.779753417,153.032298653609,3.1298256383512,3805.51682379579,6752.27621130038,0,1076489.8828397,"4_661_1",4,FALSE
"3115",2018-07-09,1126221.66666667,795861.778050281,-298986.200168183,0,542262.749690924,0,89.5875728936417,82082.5283544394,71591.7618207762,57795.1054458561,6800.8503735299,6263.48345397423,0,1263761.64459449,"4_661_1",4,FALSE
"3116",2018-07-16,1140006.66666667,795628.352017291,-232160.465731113,0,547454.251362617,0,804.91931110083,88499.9531712677,205.802879467482,25.33793037429,7037.7712810536,2712.74249708768,0,1210208.66471915,"4_661_1",4,FALSE
"3117",2018-07-23,1479303.33333333,795394.925984302,-152107.203167527,0,702405.570864781,0,1496.41789577504,65413.0982282895,12433.2044261508,0.00717534647648205,13917.1993977476,10301.8756815036,0,1449255.09648637,"4_661_1",4,FALSE
"3118",2018-07-30,1647193.33333333,795161.499587288,-102264.77793579,0,837887.844134815,0,60.8535985204135,46051.916653461,22.5743024808101,2.03164206841381e-06,18835.9174921626,3429.74020888501,0,1599185.56804385,"4_661_1",4,FALSE
"3119",2018-08-06,2009478.33333333,794928.073190274,-95572.7116145928,0,921873.848884097,0,1968.86576616632,92023.3960323802,27390.9373799946,5.75243206197925e-10,25061.2600438877,78395.4014263693,0,1846069.07110858,"4_661_1",4,FALSE
"3120",2018-08-13,1523443.33333333,794694.64679326,-97089.4701528334,0,767853.199535333,0,80.1391256688408,68539.1169492919,54.8404521881195,15843.9669432553,63.288383015928,27875.5051012587,0,1577915.23313044,"4_661_1",4,FALSE
"3121",2018-08-20,1420118.33333333,794461.220396247,-61121.2280248989,0,641788.033368861,0,92314.8722835254,97641.6425975024,0.0924448526738013,4.96848150815617,0.131430760539061,16207.6522638978,0,1581297.38524226,"4_661_1",4,FALSE
"3122",2018-08-27,1673551.66666667,794227.793999233,18781.1459594142,0,845068.323491382,0,4549.37206813258,73624.0857907256,0.000155785486636218,16452.9906364365,19253.6537309637,63608.0091689222,0,1835565.375001,"4_661_1",4,FALSE
"3123",2018-09-03,2061091.66666667,793994.36760222,104111.158723506,4915.19157439024,975561.759457063,0,3512.33529409447,88875.9609464222,58.7286222740999,5.18087841477942,30855.2833182974,144476.64983241,0,2146366.61624909,"4_661_1",4,FALSE
"3124",2018-09-10,2144110,793760.941124161,154845.200800467,0,1088447.64199129,0,143.389653562134,65744.4242421791,30.9816978359619,0.00146697086868704,37010.7662749939,108789.744842714,0,2248773.09209418,"4_661_1",4,FALSE
"3125",2018-09-17,2058653.33333333,793527.514646102,170061.857493395,0,997507.91628592,0,5.81596251612009,79294.6173614286,52225.2185260069,8027.47149737101,30452.2124914651,169713.595599463,0,2300816.21986367,"4_661_1",4,FALSE
"3126",2018-09-24,2208345,793294.088168044,180429.905043614,0,1110682.01225451,0,3.56352584846418,76252.3457459159,126.059819785938,2.39050655132167,39444.041664361,18879.1292352566,0,2219113.53596389,"4_661_1",4,FALSE
"3127",2018-10-01,2603008.33333333,793060.661689985,207214.835934107,0,1202413.33369417,0,366630.80165318,73431.2591831216,2196.59525108388,241.754155492646,49764.6055601516,36358.9261798204,0,2731312.77330111,"4_661_1",4,FALSE
"3128",2018-10-08,2313193.33333333,792827.235211926,241045.11890483,80820.7360408089,1160580.44989417,0,50170.5328288994,52564.1310299601,2369.89741315489,2125.02040770983,45320.8561743227,22216.9575215248,0,2450040.93542731,"4_661_1",4,FALSE
"3129",2018-10-15,2813106.66666667,792593.808733868,264574.337530634,0,1275476.96424432,0,81318.4392069904,83572.2863504014,275.931755763661,3736.83745850018,53004.3713414181,70593.2981830999,0,2625146.274805,"4_661_1",4,FALSE
"3130",2018-10-22,2665110,792360.382255809,284995.358633111,0,1357010.8673933,0,3907.23483318777,61120.2247592505,0.465735017801509,1.08285172146675,58383.2383291434,91866.358199518,0,2649645.21299006,"4_661_1",4,FALSE
"3131",2018-10-29,2947875,792126.955763189,329347.408659129,0,1355336.33209026,0,15839.7217748143,42652.8722913341,1035.42128078858,55891.7123461065,60809.7670041993,80696.4249848421,0,2733736.61619466,"4_661_1",4,FALSE
"3132",2018-11-05,2768941.66666667,791893.529270568,404455.014271999,-85538.5016885659,1369757.52588623,0,662.429668275716,103175.079048424,521.394781681106,24.0687859760165,62591.6143432335,39024.4502252128,0,2686566.60459304,"4_661_1",4,FALSE
"3133",2018-11-12,2666240,791660.102777947,472483.972167417,-279932.188524183,1213642.52558109,0,83900.5250564814,78756.9055365499,0.881295308915781,65991.5357798717,233.945753332707,18944.0443823289,0,2445682.24980614,"4_661_1",4,FALSE
"3134",2018-11-19,2559550,791426.676285327,479279.0535719,-74610.0689170769,1291274.8727945,0,4055.11340147818,83328.6321734834,0.00148514103896979,31.371039876976,0.486424276538921,13798.5096180895,0,2588584.647877,"4_661_1",4,FALSE
"3135",2018-11-26,2653766.66666667,791193.249792706,410055.764295951,0,1149314.81196978,0,80681.8764756199,60910.3039711325,103580.308772018,44363.6021699056,64921.29705967,885.212903129161,0,2705906.42740991,"4_661_1",4,FALSE
"3136",2018-12-03,2144703.33333333,790959.823300085,310763.893703415,0,1082291.31153694,0,3871.04474478658,81281.1313876241,434.935070318803,17.2509471564865,62612.8231212427,22800.8281003536,0,2355033.04191193,"4_661_1",4,FALSE
"3137",2018-12-10,2451681.66666667,790726.396773354,248371.551015223,0,1218326.07013645,0,158.143436962409,59154.8728611399,20531.2924514876,0.00488498414434288,72677.7437858461,120635.322744493,0,2530581.39808994,"4_661_1",4,FALSE
"3138",2018-12-17,2469486.66666667,790492.970246623,249961.096246704,0,1252846.8723609,0,6.41456570538776,59338.5251949078,39.2572854824241,1.38314424040968e-06,72417.7565725114,77465.4831690617,0,2502568.37564328,"4_661_1",4,FALSE
"3139",2018-12-24,3208150,790259.543719891,282723.376960252,275436.754750499,1239104.88630919,0,369062.138833135,41259.5612291133,29797.2201811715,69871.5845513945,80729.7670026819,173679.418618538,0,3351924.25215587,"4_661_1",4,FALSE
"3140",2018-12-31,2746851.66666667,790026.117193159,291471.42919735,211320.601838677,1115346.80006256,0,223660.046700935,27672.0369204614,60.6605067249478,34.5966102332199,67370.0943756141,139700.569696899,0,2866662.95310261,"4_661_1",4,FALSE
"3141",2016-01-04,2171506.66666667,795736.403494856,278189.953448313,0,1051318.78803299,0,2012.77625888557,119447.015454539,2248.20438268263,8466.26256241593,2470.81430996215,19158.3216076315,0,2279048.53955228,"4_663_3",2,FALSE
"3142",2016-01-11,2464131.66666667,796061.452200116,216802.475187144,0,1123343.43956197,0,391.959833445338,94693.0332057703,156586.012302758,10700.5110355372,3519.18095300534,13865.358464027,0,2415963.42274378,"4_663_3",2,FALSE
"3143",2016-01-18,2012520,796386.500871564,146619.942411972,-80207.95783819,1010497.99531931,0,20.909340995507,71074.7702795337,942.420085706188,8030.38879959526,1564.39051141866,12839.3037483403,0,1967768.66353025,"4_663_3",2,FALSE
"3144",2016-01-25,1738911.66666667,796711.549543012,98510.4552481113,0,834407.319970081,0,1.11477599491158,50769.9424290658,54736.2821882935,5004.03062308662,1453.00221003973,7989.79159992931,0,1849583.48858761,"4_663_3",2,FALSE
"3145",2016-02-01,1772306.66666667,797036.598214459,75109.9119029963,0,826071.980667212,0,3112.48166234836,74148.0057166491,106.267472552545,7.04572217539605,1103.77992249718,3302.45744991745,0,1779998.52873081,"4_663_3",2,FALSE
"3146",2016-02-08,1809058.33333333,797361.646885907,57411.5932945662,0,885226.268968868,0,166.745514505218,53300.287989936,5629.44726249965,5964.27942896374,1026.70444244016,2618.39335726865,0,1808705.36714495,"4_663_3",2,FALSE
"3147",2016-02-15,1952740,797686.695557355,26261.1864566237,-4557.79037963234,877749.999014362,0,96011.3058651703,36737.5547891789,1315.5638018112,890.002216131913,0.798569082068482,7457.71644606275,0,1839553.03233614,"4_663_3",2,FALSE
"3148",2016-02-22,1507805,798011.744228802,-23472.8493721196,0,757790.363177391,0,6020.57917016638,24519.9748955487,1.88450686304932,1.22508055823884,0.00061653916893637,10065.225366853,0,1572938.1476706,"4_663_3",2,FALSE
"3149",2016-02-29,1510391.66666667,798336.79292324,-81935.247021202,0,687604.894859387,0,44384.694090945,15992.0701213398,0.00268220933894461,2102.31990279789,523.963720217665,655.69293795355,0,1467665.18421689,"4_663_3",2,FALSE
"3150",2016-03-07,1588840,798661.841617679,-130773.32539402,0,753130.676969885,0,2542.34885179585,10266.5955481802,105555.777916708,2.91304091369725,1105.51723176349,869.939118472792,0,1541362.28490138,"4_663_3",2,FALSE
"3151",2016-03-14,1605990,798986.890312117,-153790.526650499,0,744450.895929692,0,8370.48315110002,71424.5130128893,309.567994678485,0.00399051526014705,744.485695913499,451.466798917193,0,1470947.78023532,"4_663_3",2,FALSE
"3152",2016-03-21,1356010,799311.939006555,-150145.928063324,0,681404.189885727,0,452.161020042218,51056.2973496837,0.441268631734316,5.46643925524246e-06,659.911961313829,631.376402182634,0,1383370.38883628,"4_663_3",2,FALSE
"3153",2016-03-28,2103936.66666667,799636.987700993,-140635.989512255,0,679374.470851563,0,24.1230780530376,84082.8634625831,76472.7234140967,26286.0671739518,844.4246339375,1277.4015491057,0,1527363.07235203,"4_663_3",2,FALSE
"3154",2016-04-04,1120835,799962.036395431,-154910.997812113,0,563543.462911118,0,1.2861219870611,61703.7561412953,173.55969250268,46.2568050838698,418.075530274229,1426.30795217738,0,1272363.74373776,"4_663_3",2,FALSE
"3155",2016-04-11,1141140,800287.085089869,-204375.557706167,0,568129.286339068,0,0.0685671547099141,85777.8648291065,0.247233615039648,0.0633811284161578,372.090215730108,278.403219355091,0,1250469.55116886,"4_663_3",2,FALSE
"3156",2016-04-18,1166880,800612.133784778,-267036.416212287,0,552219.997324237,0,1112.47763873293,63172.6511284368,0.000351883577669956,1929.4551640209,329.506329900478,1454.43875250867,0,1153794.24426221,"4_663_3",2,FALSE
"3157",2016-04-25,888806.666666667,800937.182479687,-305537.843532723,0,446263.689308784,0,59.4126457895429,44407.4890844897,5.00829562180622e-07,2.67098514501479,332.672664144371,750.518973548552,0,987215.792609366,"4_663_3",2,FALSE
"3158",2016-05-02,898873.333333333,801262.231174597,-304730.144348649,0,431402.347321469,0,3.16775984107788,30080.1412824768,64997.3249758613,0.00365892320987777,136.60505137821,434.744949517231,0,1023586.42182541,"4_663_3",2,FALSE
"3159",2016-05-09,889373.333333334,801587.279869506,-288664.762790314,0,443397.511981224,0,0.168883604350712,75384.7084848124,135.431697283072,5.01220522327834e-06,171.101865738818,81.7106078935723,0,1032093.15060476,"4_663_3",2,FALSE
"3160",2016-05-16,1915375,801912.328564415,-295277.798034195,0,458122.283196541,0,0.00900369339570801,54327.5831815768,0.192884871696891,6334.85044694504,0.132262162422526,4280.39962152309,0,1029699.98112753,"4_663_3",2,FALSE
"3161",2016-05-23,1006845,802237.377259324,-334666.530647812,0,496309.943189181,0,0.000480013882061097,99911.5356345761,0.000274529823678975,8.98608777043288,0.000102113160210318,8500.41137338553,0,1072301.72375308,"4_663_3",2,FALSE
"3162",2016-05-30,869198.333333334,802562.425916501,-378131.778351638,-22426.8493803667,436430.744465297,0,2.55909784774319e-05,75842.3995027229,3.9073335634823e-07,0.0123102629547451,118.861573105746,3030.58933657227,0,917426.405398439,"4_663_3",2,FALSE
"3163",2016-06-06,727250,802887.474573678,-391074.090665997,0,365915.456225514,0,1.36433174839863e-06,54709.1053513458,5.56123751922865e-10,1.6863312956549e-05,108.362196681422,669.673660330743,0,833215.981359781,"4_663_3",2,FALSE
"3164",2016-06-13,753730,803212.523230854,-371139.693910416,0,379348.081019676,0,7.27366138524023e-08,37813.7428142478,7.91520924506236e-13,2.3100343671475e-08,198.723772588803,684.656827799003,0,850118.033754846,"4_663_3",2,FALSE
"3165",2016-06-20,999196.666666667,803537.571888031,-346292.104523905,0,454083.195077682,0,5189.14249499835,98784.1648003126,1.12655748251174e-15,2402.64233415978,246.805224846935,115.221300370743,0,1018066.6385965,"4_663_3",2,FALSE
"3166",2016-06-27,845843.333333333,803862.620545208,-336040.973140273,0,426091.764211658,0,278.906957589223,74803.2947376751,1.60340898403272e-18,3.3346624282476,205.996477280503,92.3578411653583,0,969297.302292731,"4_663_3",2,FALSE
"3167",2016-07-04,1126016.66666667,804187.669202384,-324768.117199882,55834.9774401728,526049.962305951,0,1384.51848326037,53843.9662975012,6542.23108184829,0.00456809639213182,297.581155955286,120.511729035067,0,1123493.30506432,"4_663_3",2,FALSE
"3168",2016-07-11,1140978.33333333,804512.717859561,-281845.929857807,0,573887.719077582,0,73.9726308824868,37152.1577611181,9.61826310018565,6.25764340940231e-06,383.08442195269,588.737232419636,0,1134762.07739507,"4_663_3",2,FALSE
"3169",2016-07-18,1242656.66666667,804837.766422041,-204736.428000569,0,576507.134425274,0,42.6383678862881,123763.245722013,5423.66244915282,5799.52774897227,186.657711148798,516.85448972104,0,1312341.05933564,"4_663_3",2,FALSE
"3170",2016-07-25,1293483.33333333,805162.814984521,-130362.835593542,0,649243.581964604,0,2.27333040459675,99085.711404442,7.92909323522078,8.20210404066979,392.440197124418,2413.75773707052,0,1425953.8752219,"4_663_3",2,FALSE
"3171",2016-08-01,1484843.33333333,805487.863547001,-96828.9005011131,0,662756.249893347,0,11996.7804189794,113009.30316509,0.0112857719940266,14963.8411058683,620.641762735377,2714.14699851172,0,1514719.93767619,"4_663_3",2,FALSE
"3172",2016-08-08,1485698.33333333,805812.912109481,-98874.1996836576,0,744829.706470565,0,651.784896590955,88298.9491268893,26.9284495048626,22.3056950339383,840.835845861768,5831.78655766719,0,1547441.00946794,"4_663_3",2,FALSE
"3173",2016-08-15,1556608.33333333,806137.96067196,-90945.8217524601,0,717838.136455162,0,15465.2421739272,65376.9636430709,0.0383318105134536,217.521851486982,0.653120502326173,9312.07911619067,0,1523402.77361165,"4_663_3",2,FALSE
"3174",2016-08-22,1391206.66666667,806463.00923444,-36650.9479853499,0,664687.083247124,0,844.886018592149,46161.8605507471,80538.0068584185,81.9982683248765,0.000504244353049475,10843.461081232,0,1572969.35777777,"4_663_3",2,FALSE
"3175",2016-08-29,2018783.33333333,806788.05779692,51747.2401529527,0,914243.488028541,0,10669.994573215,105813.955906721,188.752347444769,0.11237587716488,1187.31715614324,1092.92626492709,0,1891731.84460274,"4_663_3",2,FALSE
"3176",2016-09-05,2170721.66666667,807113.106334598,128515.309878657,4943.48234694454,981738.391545892,0,13586.5858769881,103866.091493696,1683.19551367558,0.12827904667186,1571.15042256621,254.962051265068,0,2043272.40374333,"4_663_3",2,FALSE
"3177",2016-09-12,2247670,807438.154872276,164680.777803263,0,1102073.52163567,0,740.029733281916,113727.389384576,2.41548650308402,0.000175724196643118,1817.89401063706,1314.22737302955,0,2191794.41047497,"4_663_3",2,FALSE
"3178",2016-09-19,2192026.66666667,807763.203409954,174312.208861484,0,1002846.565059,0,39.4988110415489,97409.7800324187,163319.065868654,10968.2832765648,1932.76745900417,3774.4126670522,0,2262365.78544517,"4_663_3",2,FALSE
"3179",2016-09-26,1895213.33333333,808088.251947632,189860.36820305,0,929849.185945355,0,2.10592976791074,112385.512223721,1141.40245504228,15.9736911083848,1382.46083021998,530.704597170009,0,2043255.96582307,"4_663_3",2,FALSE
"3180",2016-10-03,2232910,808413.30048531,221797.240780331,0,964026.097008029,0,344190.843041196,111768.342238433,40566.064427061,4333.83255322253,1857.37899465577,2550.85897739806,0,2499503.95850564,"4_663_3",2,FALSE
"3181",2016-10-10,2406035,808738.349022988,253442.812738135,81285.9226009655,1162494.93345766,0,39636.3703201646,87087.5165234499,57997.4330241901,7393.27012434954,2905.49708085097,11831.3989681108,0,2512813.50386086,"4_663_3",2,FALSE
"3182",2016-10-17,2252445,809063.397658601,273594.07548314,0,1015092.86316925,0,190542.975356696,80048.0520328783,115.09529928403,19171.0719415792,2517.77539589536,21024.9114314163,0,2411170.21776874,"4_663_3",2,FALSE
"3183",2016-10-24,2663125,809388.446294214,299795.07169773,0,1259682.67435708,0,14456.3998094098,108720.232379953,34740.8749290125,25331.9735707366,3145.73874340909,12837.2664604695,0,2568098.67824202,"4_663_3",2,FALSE
"3184",2016-10-31,2974771.66666667,809713.494929827,357189.819472564,0,1347259.36023242,0,217093.069896083,84140.2208694255,59.5303459594966,31217.3928699954,5055.17286518533,7085.50250086012,0,2858813.56398232,"4_663_3",2,FALSE
"3185",2016-11-07,2826128.33333333,810038.543565439,436873.122144121,-86030.8426806273,1331369.96894596,0,17502.5860122762,106893.232378679,55978.8302780405,37499.7159079329,3490.50820108161,22572.6014073595,0,2736188.26616027,"4_663_3",2,FALSE
"3186",2016-11-14,3182900,810363.592201052,488824.137735311,0,1444789.73398477,0,80969.2289008398,82392.6578656013,109.585473255925,22022.5252964871,2.76429877623377,15272.7655516334,0,2944746.99130773,"4_663_3",2,FALSE
"3187",2016-11-21,2964696.66666667,810688.640836665,466606.511465599,-75039.5082294714,1361103.65696734,0,10506.5769746221,106972.921002276,18284.0419832231,33704.2479166787,0.00213422059905173,13004.2560133274,0,2745831.34706448,"4_663_3",2,FALSE
"3188",2016-11-28,2848525,811013.689472278,378053.60382164,0,1407036.80920896,0,569.472779010846,82468.587628954,5852.99284111345,16791.4076602463,23335.1849877558,23793.4366725385,0,2748915.18507249,"4_663_3",2,FALSE
